%	Date:	2006-06-01	Time:	03:31:44
%	Sampling frequency		[Hz]:	199000
%	Generator amplitude		[V]:	0.89200
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[EU RMS]	[EU RMS]	[EU RMS]	[EU RMS]
1.7948E+3	2.4887E+1	-2.3847E-1	2.5100E-2	2.4963E-3	4.0393E-4	4.3805E-4	5.2429E-5
1.8685E+3	2.4887E+1	-2.5567E-1	2.5053E-2	2.4930E-3	4.0213E-4	4.2819E-4	6.3835E-5
1.9452E+3	2.4887E+1	-2.7343E-1	2.4978E-2	2.4819E-3	4.1237E-4	4.3833E-4	5.7851E-5
2.0250E+3	2.4887E+1	-2.9166E-1	2.5016E-2	2.4858E-3	4.2294E-4	4.2724E-4	6.5865E-5
2.1082E+3	2.4887E+1	-3.1024E-1	2.5018E-2	2.4852E-3	4.1878E-4	4.3791E-4	5.1360E-5
2.1947E+3	2.4887E+1	-3.2926E-1	2.4996E-2	2.4810E-3	4.3663E-4	4.3155E-4	5.3451E-5
2.2848E+3	2.4887E+1	-3.4905E-1	2.4965E-2	2.4774E-3	4.3866E-4	4.3068E-4	5.7446E-5
2.3786E+3	2.4887E+1	-3.6923E-1	2.4951E-2	2.4739E-3	4.4940E-4	4.2988E-4	6.4340E-5
2.4763E+3	2.4887E+1	-3.9004E-1	2.4890E-2	2.4655E-3	4.6259E-4	4.2771E-4	6.0957E-5
2.5779E+3	2.4887E+1	-4.1161E-1	2.4969E-2	2.4718E-3	4.7092E-4	4.3146E-4	5.6303E-5
2.6838E+3	2.4887E+1	-4.3364E-1	2.4920E-2	2.4623E-3	4.8600E-4	4.4065E-4	5.1742E-5
2.7939E+3	2.4887E+1	-4.5650E-1	2.4933E-2	2.4652E-3	4.8709E-4	4.2898E-4	6.2003E-5
2.9086E+3	2.4887E+1	-4.8010E-1	2.4968E-2	2.4643E-3	5.1234E-4	4.2653E-4	6.2806E-5
3.0280E+3	2.4887E+1	-5.0447E-1	2.5034E-2	2.4726E-3	5.0415E-4	4.2734E-4	6.6711E-5
3.1524E+3	2.4887E+1	-5.2949E-1	2.4880E-2	2.4524E-3	5.2091E-4	4.3096E-4	6.1548E-5
3.2818E+3	2.4887E+1	-5.5561E-1	2.4969E-2	2.4605E-3	5.2979E-4	4.2876E-4	5.4613E-5
3.4165E+3	2.4886E+1	-5.8246E-1	2.4965E-2	2.4563E-3	5.3820E-4	4.3837E-4	6.8974E-5
3.5568E+3	2.4886E+1	-6.1031E-1	2.4901E-2	2.4488E-3	5.5281E-4	4.2403E-4	6.6200E-5
3.7028E+3	2.4886E+1	-6.3908E-1	2.5044E-2	2.4608E-3	5.5993E-4	4.3333E-4	6.5480E-5
3.8548E+3	2.4886E+1	-6.6882E-1	2.4936E-2	2.4446E-3	5.8692E-4	4.2502E-4	6.4163E-5
4.0130E+3	2.4886E+1	-6.9971E-1	2.5034E-2	2.4529E-3	5.8958E-4	4.3348E-4	6.4637E-5
4.1778E+3	2.4886E+1	-7.3166E-1	2.5115E-2	2.4522E-3	6.1725E-4	4.4734E-4	6.9169E-5
4.3493E+3	2.4886E+1	-7.6483E-1	2.5117E-2	2.4522E-3	6.2947E-4	4.3185E-4	6.7347E-5
4.5278E+3	2.4886E+1	-7.9927E-1	2.5079E-2	2.4462E-3	6.3599E-4	4.3331E-4	6.6534E-5
4.7137E+3	2.4886E+1	-8.3485E-1	2.5068E-2	2.4407E-3	6.4860E-4	4.3834E-4	7.5331E-5
4.9072E+3	2.4885E+1	-8.7191E-1	2.5129E-2	2.4438E-3	6.6445E-4	4.3506E-4	6.7357E-5
5.1087E+3	2.4885E+1	-9.1026E-1	2.5186E-2	2.4475E-3	6.7841E-4	4.2646E-4	7.0778E-5
5.3184E+3	2.4885E+1	-9.5011E-1	2.5195E-2	2.4414E-3	7.0168E-4	4.2944E-4	7.3363E-5
5.5368E+3	2.4885E+1	-9.9150E-1	2.5220E-2	2.4394E-3	7.1859E-4	4.2887E-4	6.9887E-5
5.7641E+3	2.4885E+1	-1.0344E+0	2.5250E-2	2.4377E-3	7.3655E-4	4.2765E-4	6.4991E-5
6.0007E+3	2.4885E+1	-1.0789E+0	2.5206E-2	2.4261E-3	7.5285E-4	4.3716E-4	7.2121E-5
6.2471E+3	2.4885E+1	-1.1254E+0	2.5289E-2	2.4312E-3	7.6578E-4	4.3525E-4	8.0873E-5
6.5035E+3	2.4884E+1	-1.1735E+0	2.5341E-2	2.4301E-3	7.9367E-4	4.2483E-4	7.4833E-5
6.7705E+3	2.4884E+1	-1.2236E+0	2.5428E-2	2.4342E-3	8.0729E-4	4.2891E-4	7.6781E-5
7.0485E+3	2.4884E+1	-1.2756E+0	2.5576E-2	2.4369E-3	8.3869E-4	4.4489E-4	8.7732E-5
7.3378E+3	2.4884E+1	-1.3297E+0	2.5475E-2	2.4204E-3	8.6138E-4	4.3113E-4	8.5846E-5
7.6391E+3	2.4884E+1	-1.3859E+0	2.5589E-2	2.4216E-3	8.9530E-4	4.2450E-4	9.2516E-5
7.9527E+3	2.4884E+1	-1.4445E+0	2.5798E-2	2.4286E-3	9.3368E-4	4.3592E-4	9.0120E-5
8.2792E+3	2.4883E+1	-1.5053E+0	2.5888E-2	2.4230E-3	9.7495E-4	4.3533E-4	8.0951E-5
8.6190E+3	2.4883E+1	-1.5687E+0	2.6047E-2	2.4275E-3	1.0167E-3	4.1317E-4	8.5297E-5
8.9729E+3	2.4883E+1	-1.6347E+0	2.6231E-2	2.4232E-3	1.0697E-3	4.2376E-4	1.0186E-4
9.3413E+3	2.4883E+1	-1.7033E+0	2.6545E-2	2.4252E-3	1.1417E-3	4.3300E-4	9.2714E-5
9.7247E+3	2.4882E+1	-1.7749E+0	2.6837E-2	2.4236E-3	1.2215E-3	4.1552E-4	8.5038E-5
1.0124E+4	2.4882E+1	-1.8494E+0	2.7261E-2	2.4289E-3	1.2995E-3	4.3221E-4	1.1219E-4
1.0540E+4	2.4882E+1	-1.9271E+0	2.7538E-2	2.4299E-3	1.4040E-3	2.4545E-4	1.0494E-4
1.0972E+4	2.4882E+1	-2.0081E+0	2.8363E-2	2.4292E-3	1.5320E-3	4.2005E-4	1.0227E-4
1.1423E+4	2.4882E+1	-2.0925E+0	2.9159E-2	2.4365E-3	1.6737E-3	4.1392E-4	9.3578E-5
1.1892E+4	2.4881E+1	-2.1805E+0	3.0177E-2	2.4392E-3	1.8489E-3	4.1930E-4	1.1026E-4
1.2380E+4	2.4881E+1	-2.2724E+0	3.1345E-2	2.4392E-3	2.0448E-3	4.1154E-4	1.2060E-4
1.2888E+4	2.4881E+1	-2.3685E+0	3.2793E-2	2.4409E-3	2.2719E-3	4.0270E-4	1.1861E-4
1.3417E+4	2.4881E+1	-2.4687E+0	3.4606E-2	2.4430E-3	2.5388E-3	3.9851E-4	1.1755E-4
1.3968E+4	2.4881E+1	-2.5735E+0	3.6747E-2	2.4391E-3	2.8433E-3	3.8933E-4	1.1978E-4
1.4541E+4	2.4880E+1	-2.6831E+0	3.9348E-2	2.4352E-3	3.1926E-3	3.8892E-4	1.2739E-4
1.5138E+4	2.4880E+1	-2.7977E+0	4.2628E-2	2.4452E-3	3.6032E-3	3.8599E-4	1.3717E-4
1.5760E+4	2.4880E+1	-2.9179E+0	4.6375E-2	2.4265E-3	4.0749E-3	3.7715E-4	1.3051E-4
1.6407E+4	2.4880E+1	-3.0437E+0	5.0917E-2	2.4279E-3	4.6128E-3	3.5658E-4	1.4108E-4
1.7080E+4	2.4880E+1	-3.1758E+0	5.6364E-2	2.4077E-3	5.2477E-3	3.6656E-4	1.4809E-4
1.7782E+4	2.4879E+1	-3.3143E+0	6.2764E-2	2.4015E-3	5.9689E-3	3.5551E-4	1.5583E-4
